2.0161703	1.9104466	0.0	0.96423936	1.477579	1.385769	0.0	0.91551614	0.3167868	1.6383079	1.8891497	0.14665365	0.0	0.17537296	0.037567917	1.51526	0.84692836	1.2958513	0.0	1.7627255	0.0	0.65343064	1.9740801	0.821567	0.92615104	1.9272112	1.523253	1.6024224	1.0334973	1.0127664	0.72186446	0.9161812	0.14289807	0.65293413	1.3667517	0.019223943	1.6182644	2.0862815	0.0	1.284876	1.8669832	1.6650685	0.25227982	1.1472491	1.7393943	0.0	0.023712859	2.1509197	1.650144	0.66375583	0.0	0.24218771	0.0	0.059321787	1.3011682	0.9848557	1.9118888	1.2482264	2.2645607	0.82523346	0.0	0.24216321	0.7536411	0.1250745	1.8118302	0.79076385	0.21841852	1.3212796	0.3260669	0.32313064	0.66723156	1.170739	1.9681382	1.7347397	1.8427866	0.0	0.26883328	1.5815609	1.7496207	1.2857318	2.1531084	0.0	1.5793238	0.91898084	1.2474005	1.3473678	1.1686666	0.13878073	2.570613	0.0	1.5300298	0.86694235	2.09198	2.343377	1.2976274	0.8986961	2.3083546	2.2576761	0.0	0.12775685	0.5489036	2.1851962	0.12651454	1.2937753	0.65902823	0.0	1.3828642	0.30940798	1.3558692	1.6594118	0.5546125	1.4143922	1.4494991	0.038215984	0.32763603	1.9382098	1.421334	0.05626379	1.347062	0.1304243	1.361308	1.0861874	1.8081027	0.01898516	0.54771143	0.0	0.0	0.87462646	0.07532888	0.52985966	1.8175569	0.0	0.07416852	0.3467906	2.6268525	0.0051282533	0.22393695	0.0	1.5104444	0.106898114	1.491218	0.08950554	0.7026082	0.6662017	0.14320032	0.0	1.5766048	0.89118385	0.52613604	0.49709707	0.73593587	1.5417482	2.2759337	1.1415471	1.2857722	0.0	2.1759493	0.17384917	0.062079646	0.34849006	1.1741847	2.0283465	0.105915084	0.0	0.014917674	1.7489822	0.0	1.8244224	0.10502291	0.46987027	1.3813413	0.89207286	1.2463967	0.055207804	1.55083	0.9791478	0.5246375	0.35855347	1.0337144	1.0405484	0.0	0.45982185	0.14392716	1.5862542	0.58087224	1.2771164	2.1096957	2.2409961	0.29022032	1.8453249	1.4308711	1.6712917	2.228339	0.96441066	1.9919832	1.2286118	1.5984714	0.56994236	0.28840974	0.9042597
0.48056078	0.59185416	0.0	1.1482109	1.4154583	0.9209643	0.0	0.15485618	0.45676363	0.8907108	0.74332243	0.2176237	0.0	0.27454802	0.05368358	1.1723919	0.5127855	0.69990766	0.0	0.09153928	0.0	0.29657272	1.023134	0.3910562	0.558829	1.3773756	1.2674527	1.0100338	0.09217453	1.2062067	0.9301753	1.1021324	0.18724138	0.23685725	0.4563426	0.22035837	0.6723639	0.6908023	0.0	1.4975457	0.4076569	0.77628934	0.96559775	0.10550328	0.6181276	0.0	0.28907084	1.5793527	0.41579965	0.7835143	0.0	0.18303229	0.0	0.0010678647	0.63307035	0.51391065	0.9147196	0.65083945	0.65648276	0.62865996	0.037359253	0.32582998	0.70893395	0.10358317	0.5908697	0.5093766	0.23995216	1.6187875	0.20775087	0.4193201	0.35307294	0.9978017	1.4822286	0.40638202	0.008408618	0.0	0.07935484	0.62398195	1.2021443	0.9491094	1.0445094	0.0	0.79024345	0.510841	0.5694733	0.0	0.43844393	0.11086642	2.1459224	0.0	0.34678906	0.2809972	1.6733545	1.7596874	1.0396138	0.71797186	0.8074677	0.018517878	0.0	0.1056937	0.6727601	0.8723054	0.34923446	0.31251213	0.85791177	0.0	1.3014156	0.44011265	1.1920564	0.6201523	0.5487428	1.1041086	0.570624	0.0	0.48605832	0.9121921	0.5162508	0.08171721	0.97597605	0.07000529	0.8322515	0.9271904	0.8816098	0.054146342	0.4081576	0.0	0.0	0.92126733	0.11688015	0.33281627	0.7112242	0.0	0.10981171	1.2314497	0.7667835	0.1329579	0.23946199	0.0	0.71600837	0.25406617	0.8516209	0.33129266	1.540912	0.3177757	0.08181749	0.0	0.7158071	0.465109	0.5462012	0.6877034	0.21099666	0.7458201	1.6823025	0.5430189	1.53883	0.0	0.76665324	0.23701023	0.24341175	0.37779784	0.710514	0.67450964	0.099593595	0.0	0.0072786636	1.0062852	0.0	0.712418	0.3039528	0.58743256	0.8693682	1.0582095	0.99449974	0.23934259	1.0240829	0.4917084	0.024638077	0.35027945	0.611605	0.9337943	0.0	0.43089566	0.21924752	1.3609556	1.1281911	0.64070433	0.7323402	0.5952775	0.1883071	0.88590187	0.9203242	1.5347404	0.45782003	0.23821753	0.80291533	1.4586483	0.54149693	0.24774727	0.22665331	0.830281
1.0911294	1.959924	0.0	0.9376868	0.6679418	0.5832276	0.0	0.49831438	0.553468	2.495935	1.3457769	0.2176237	0.0	0.27454802	0.05368358	0.66083163	1.2636441	2.4219763	0.0	0.83795077	0.0	1.3942043	3.0474026	0.63075846	1.2744102	0.85596055	0.693683	0.753597	0.45142794	1.3036728	0.79945093	1.166781	0.23849207	1.3617052	1.9842082	0.037630804	2.161247	2.6003373	0.0	1.0117997	0.86736417	2.2563467	0.34810874	0.46891412	0.71381485	0.0	0.08540097	1.4314977	0.8127208	0.65302795	0.0	0.105543524	0.0	0.0	1.5776612	0.41648042	2.7506208	1.9158173	0.98987186	0.35546	0.0	0.4927298	1.0344192	0.028745458	1.3995066	1.3125489	0.15496413	1.5844673	0.53385586	0.6520893	0.30357832	0.5182928	0.85579216	0.6390593	0.75962186	0.0	0.6686804	2.6791704	0.7708576	0.55343044	3.3178902	0.0	2.7978787	0.42086628	2.4891164	0.6296357	1.0071276	0.19378194	1.5415354	0.0	0.70817816	0.39525646	0.966977	1.0302724	0.5687771	0.72790694	2.6021914	1.0831363	0.0	0.031540792	0.9817227	2.9891536	0.003733249	0.85807735	0.5553785	0.0	1.0716729	0.11967117	0.6113782	0.6247916	0.5487428	0.62536377	1.2217065	0.0	0.48605832	1.8814067	1.7642128	0.08171721	0.5873777	0.0	0.5914119	0.6184175	2.974505	0.011638064	0.95775485	0.0	0.0	0.5120354	0.11688015	0.6513974	3.049395	0.0	0.027443578	0.41622284	2.8158743	0.012695843	0.18355659	0.0	2.2684076	0.0	2.2586443	0.13031821	0.56363285	0.323568	0.0	0.0	2.555244	0.5023199	0.805434	0.9360652	0.32350564	2.1581285	1.018881	1.5107019	1.3432788	0.0	2.234483	0.23701023	0.0	0.006170633	0.5115232	0.9297083	0.024402093	0.0	0.0	3.0427167	0.0	2.368539	0.20796502	0.40320432	0.61696446	0.77336377	0.5612799	0.057786662	2.154211	0.32518175	0.23686138	0.9274389	1.473402	0.47520608	0.0	0.6882387	0.20257553	1.1238228	0.33968604	2.1376224	1.7683625	0.948631	0.12175899	2.0320752	0.6691555	1.3185643	0.9290635	0.49116606	0.870843	1.1922497	2.316667	0.6035766	0.24222314	0.7799456
0.49762052	0.59185416	0.0	0.40743625	0.74133325	0.67562896	0.0	0.21039397	0.45676363	0.73544466	0.6905005	0.2176237	0.0	0.27454802	0.05368358	0.74372375	0.44104925	0.6158318	0.0	0.35667157	0.0	0.26695704	0.9426022	0.4011709	0.4570937	0.9721287	0.77167225	0.827332	0.22209267	0.48577523	0.3069136	0.43369916	0.18724138	0.20465373	0.4563426	0.0	0.6035994	0.66661435	0.0	0.6461678	0.4359198	0.7340602	0.0	0.22166184	0.34507304	0.0	0.0	1.084027	0.41579965	0.25689405	0.0	0.17320947	0.0	0.0	0.63307035	0.5162555	0.68956983	0.65083945	0.68368906	0.42350465	0.0	0.32582998	0.10631896	0.09787081	0.55379254	0.5093766	0.119784854	0.65079176	0.20775087	0.4193201	0.33871838	0.58147	0.98300606	0.32054755	0.3690845	0.0	0.07935484	0.62398195	0.8823422	0.64093906	0.93526584	0.0	0.7133708	0.4780898	0.496664	0.24186957	0.43844393	0.11086642	1.3045819	0.0	0.2927694	0.15110876	1.06409	1.1729641	0.64373434	0.4620031	0.70534277	0.44998565	0.0	0.09972652	0.6727601	0.7846581	0.36412755	0.3233608	0.43217918	0.0	0.6948131	0.02490962	0.6809418	0.28684992	0.5487428	0.71575195	0.54872215	0.0	0.48605832	0.79843414	0.48988605	0.08171721	0.66643894	0.0	0.6768496	0.54641914	0.7971044	0.011257189	0.4081576	0.0	0.0	0.43090406	0.11688015	0.33281627	0.68507487	0.0	0.0	0.04032572	0.7667835	0.0	0.0035896308	0.0	0.67124814	0.26450607	0.7409039	0.00871073	0.026356736	0.30496988	0.0	0.0	0.58993155	0.46601796	0.29469398	0.6877034	0.14649549	0.6186773	1.1494516	0.42309052	0.6065909	0.0	0.7387027	0.23701023	0.25328118	0.39403263	0.58773726	0.39926377	0.09389578	0.0	0.005758591	0.876293	0.0	0.6788358	0.14354001	0.23720063	0.69801867	0.29935485	0.63058376	0.0	0.93182003	0.17318769	0.11087386	0.35027945	0.5132177	0.52260685	0.0	0.43089566	0.19111925	0.8010287	0.04598601	0.5211155	0.7323402	0.44798058	0.13280642	0.84484476	0.49694914	0.8384799	0.48158294	0.25440687	0.8367846	0.60200197	0.48675132	0.2184542	0.12037101	0.4426675
1.0944041	1.9672732	0.0	0.9186276	0.6409873	0.57210004	0.0	0.49831438	0.5656831	2.5067196	1.3409352	0.2176237	0.0	0.27454802	0.05368358	0.63912696	1.2676908	2.4361703	0.0	0.83795077	0.0	1.4063319	3.0606241	0.630054	1.2762789	0.8331612	0.66927326	0.74528927	0.45142794	1.2948625	0.7864265	1.1560177	0.24741781	1.3745158	1.997162	0.037630804	2.171247	2.6185803	0.0	0.98963696	0.86736417	2.268724	0.34810874	0.46891412	0.71381485	0.0	0.08540097	1.4196912	0.81758916	0.64054245	0.0	0.105543524	0.0	0.0	1.5894237	0.4433	2.7661388	1.9280043	0.98987186	0.34892097	0.0	0.5043839	1.0379859	0.028745458	1.4050127	1.3208213	0.15088503	1.5630742	0.5362719	0.6585472	0.29880065	0.49839276	0.83641577	0.6390593	0.75962186	0.0	0.6745327	2.6978593	0.7587296	0.5400261	3.3370428	0.0	2.8113432	0.4158655	2.5069041	0.6296357	1.0110518	0.20247838	1.51653	0.0	0.70817816	0.39525646	0.94445896	1.0047176	0.55479175	0.7223224	2.6107688	1.0831363	0.0	0.031540792	0.9955364	3.0061145	0.003733249	0.86301035	0.5407769	0.0	1.0551006	0.1683393	0.5891614	0.6247916	0.61906713	0.6115966	1.2236537	0.0	0.48605832	1.881998	1.7718792	0.08171721	0.574075	0.0	0.58927613	0.60780114	2.9941585	0.012692703	0.9691749	0.0	0.0	0.49982664	0.11688015	0.65068465	3.0672183	0.0	0.027443578	0.41622284	2.8355622	0.012695843	0.1830754	0.0	2.2846103	0.0	2.2720678	0.13031821	0.56363285	0.323568	0.0	0.0	2.5755363	0.4982615	0.8041353	0.9384567	0.32350564	2.1786418	0.9908935	1.5193871	1.3259982	0.0	2.2440188	0.23777702	0.0	0.006170633	0.50856185	0.9297083	0.024402093	0.0	0.0	3.0585046	0.0	2.378972	0.21215737	0.39533612	0.6064011	0.75774854	0.5449059	0.057786662	2.1532164	0.32518175	0.23686138	0.938212	1.4786317	0.45491263	0.0	0.6989069	0.20629044	1.1069484	0.33968604	2.153391	1.7745671	0.948631	0.119980074	2.0336947	0.6691555	1.2998635	0.9290635	0.49116606	0.870843	1.1748278	2.3355947	0.60988975	0.2399483	0.7755455
0.77856994	0.7177884	0.0	0.07839071	0.042343944	0.034395963	0.0	0.06214771	0.3161857	0.49244443	0.68808126	0.13651088	0.0	0.18636489	0.027420608	0.012807425	0.3211359	0.6546636	0.0	0.13683407	0.0	0.20816228	0.61307824	0.35444406	0.4860833	0.10343939	0.17826761	0.1595673	0.06843162	0.20487824	0.011492611	0.058885306	0.14289807	0.34934714	0.43880498	0.0	0.7463709	0.77887285	0.0	0.05230744	0.13639088	0.5967193	0.0	0.061939254	0.10568363	0.0	0.0	0.20664941	0.5378057	0.010253171	0.0	0.021203842	0.0	0.0	0.57634455	0.16059807	1.050657	0.5656093	0.13597766	0.07148583	0.0	0.21543245	0.024586244	0.0	0.73724806	0.35358524	0.07012371	0.28387144	0.13262829	0.3150405	0.105471045	0.030288309	0.036188602	0.07839655	0.08121211	0.0	0.18228874	0.6795773	0.057225563	0.05293495	1.0056968	0.0	0.80821395	0.26214176	0.54687285	0.07708469	0.3280723	0.1305874	0.16327395	0.0	0.0783377	0.054683644	0.10830576	0.066147916	0.029908463	0.19300039	0.8830715	0.1318787	0.0	0.00045538732	0.48202467	0.9888106	0.0	0.42720133	0.037377268	0.0	0.06741554	0.0	0.0466496	0.053817574	0.36690944	0.13210896	0.492131	0.047222372	0.3244294	0.84279203	0.65266377	0.057228275	0.04812279	0.0	0.01820292	0.035147056	0.83794004	0.0034881076	0.28425524	0.0	0.0	0.015192691	0.07711798	0.25029638	0.64220273	0.0	0.0	0.022112554	0.95395744	0.0	0.0	0.0	0.7253248	0.024263076	0.7433467	0.005304338	0.0	0.11596105	0.0	0.0	0.72234833	0.11516918	0.2512477	0.45947638	0.054600477	0.4345393	0.25974783	0.44143325	0.18626544	0.0	0.78426605	0.15220863	0.006866993	0.027985416	0.040001918	0.13243975	0.0	0.0	0.0	1.0074522	0.0	0.8187778	0.09664677	0.09673436	0.11301421	0.019869698	0.061574727	0.0	0.6528105	0.020035319	0.06441482	0.23549473	0.3378044	0.15947662	0.0	0.29656297	0.12730876	0.08260947	0.0	0.84619814	0.8715858	0.124696895	0.0	0.8058854	0.26930317	0.10086021	0.11701547	0.17324981	0.11729062	0.07383205	0.55796504	0.17929654	0.00051228685	0.016635146
2.0161703	1.9104466	0.0	0.96423936	1.477579	1.385769	0.0	0.25126293	0.3167868	1.6383079	1.8891497	0.14665365	0.0	0.17537296	0.037567917	1.51526	0.84692836	1.2958513	0.0	0.31771988	0.0	0.65343064	1.9740801	0.821567	0.92615104	1.9272112	1.523253	1.6024224	0.14326324	1.0127664	0.72186446	0.9161812	0.14289807	0.6094707	1.3667517	0.019223943	1.6182644	2.0862815	0.0	1.284876	0.27163577	1.6650685	0.25227982	0.15619044	0.15377717	0.0	0.023712859	2.1509197	1.650144	0.66375583	0.0	0.24218771	0.0	0.059321787	1.3011682	0.9848557	1.9118888	1.2482264	0.24628045	0.82523346	0.0	0.24216321	0.7536411	0.1250745	1.8118302	0.79076385	0.21841852	1.3212796	0.3260669	0.32313064	0.66723156	1.170739	1.9681382	0.07034256	0.13366032	0.0	0.26883328	1.5815609	1.7496207	1.2857318	2.1531084	0.0	1.5793238	0.91898084	1.2474005	0.10704875	1.1686666	0.13878073	2.570613	0.0	0.1639459	0.14595866	2.09198	2.343377	1.2976274	0.8986961	2.3083546	0.258008	0.0	0.12775685	0.5489036	2.1851962	0.12651454	1.2937753	0.65902823	0.0	1.3828642	0.30940798	1.3558692	0.0701027	0.5546125	1.4143922	1.4494991	0.038215984	0.32763603	1.9382098	1.421334	0.05626379	1.347062	0.1304243	1.361308	1.0861874	1.8081027	0.01898516	0.54771143	0.0	0.0	0.87462646	0.07532888	0.52985966	1.8175569	0.0	0.07416852	0.3467906	2.6268525	0.0051282533	0.22393695	0.0	1.5104444	0.106898114	1.491218	0.08950554	0.7026082	0.4472259	0.14320032	0.0	1.5766048	0.89118385	0.52613604	0.49709707	0.18370432	1.5417482	2.2759337	1.1415471	1.2857722	0.0	2.1759493	0.17384917	0.062079646	0.34849006	1.1741847	0.24033771	0.105915084	0.0	0.008866245	1.7489822	0.0	1.8244224	0.10502291	0.46987027	1.3813413	0.89207286	1.2463967	0.055207804	1.55083	0.091508806	0.12438416	0.35855347	1.0337144	1.0405484	0.0	0.45982185	0.14392716	1.5862542	0.58087224	1.2771164	2.1096957	0.20916297	0.29022032	1.8453249	0.864482	1.6712917	0.24217542	0.32489055	0.2726121	1.2286118	1.5984714	0.56994236	0.28840974	0.9042597
0.46581548	0.59185416	0.0	0.36741605	0.74133325	0.67562896	0.0	0.17529877	0.45676363	0.73544466	0.6396019	0.2176237	0.0	0.27454802	0.05368358	0.74372375	0.44260123	0.62456846	0.0	0.22924969	0.0	0.26695704	0.9492159	0.37317285	0.4539965	0.9721287	0.77167225	0.827332	0.14971168	0.48577523	0.27806488	0.40819025	0.18724138	0.19345875	0.4563426	0.0	0.6035994	0.66661435	0.0	0.6461678	0.38996002	0.7450002	0.0	0.14144552	0.22117752	0.0	0.0	1.084027	0.41579965	0.23043787	0.0	0.17320947	0.0	0.0	0.63307035	0.5162555	0.69728893	0.65083945	0.628033	0.42350465	0.0	0.32582998	0.16255505	0.09787081	0.55379254	0.5093766	0.119784854	0.6035835	0.20775087	0.4193201	0.33871838	0.58147	0.98300606	0.16807272	0.24452929	0.0	0.07935484	0.62398195	0.8823422	0.64093906	0.94893694	0.0	0.7184496	0.4780898	0.50885147	0.13619079	0.43844393	0.11086642	1.3045819	0.0	0.1852894	0.082323425	1.06409	1.1729641	0.64373434	0.4620031	0.702037	0.29775387	0.0	0.09972652	0.6727601	0.79528904	0.33363655	0.30122185	0.40832445	0.0	0.6948131	0.15081379	0.6809418	0.1171159	0.5487428	0.71575195	0.54872215	0.0	0.48605832	0.7943373	0.48988605	0.08171721	0.66643894	0.0	0.6768496	0.54641914	0.8143437	0.011257189	0.4081576	0.0	0.0	0.43090406	0.11688015	0.33281627	0.68507487	0.0	0.0	0.068687454	0.7667835	0.0	0.0035896308	0.0	0.68785936	0.24314664	0.75448394	0.00871073	0.026356736	0.30496988	0.0	0.0	0.60829586	0.46601796	0.29469398	0.6877034	0.100086726	0.6186773	1.1494516	0.42309052	0.6065909	0.0	0.7387027	0.23701023	0.23310213	0.36083472	0.58773726	0.25815997	0.09389578	0.0	0.005758591	0.8859858	0.0	0.6788358	0.14354001	0.22276305	0.69801867	0.28969437	0.63058376	0.0	0.9239673	0.09182427	0.079576634	0.35027945	0.51575035	0.52260685	0.0	0.43089566	0.19111925	0.8010287	0.15151143	0.5340887	0.7323402	0.2908872	0.13280642	0.84484476	0.49694914	0.8384799	0.43706676	0.21671869	0.76749843	0.60200197	0.5030048	0.2184542	0.12037101	0.4426675
0.46581548	0.59185416	0.0	0.47212297	0.74133325	0.67562896	0.0	0.17529877	0.45676363	0.73544466	0.6396019	0.2176237	0.0	0.27454802	0.05368358	0.74372375	0.44260123	0.62456846	0.0	0.22924969	0.0	0.29657272	0.9492159	0.37317285	0.558829	0.9721287	0.77167225	0.827332	0.14971168	0.7786773	0.9301753	0.9765839	0.18724138	0.20152453	0.4563426	0.22035837	0.6035994	0.6908023	0.0	0.6590937	0.38996002	0.77628934	0.96559775	0.14144552	0.6181276	0.0	0.28907084	1.084027	0.41579965	0.4563137	0.0	0.17320947	0.0	0.0	0.63307035	0.5162555	0.9147196	0.65083945	0.628033	0.42350465	0.037359253	0.32582998	0.70893395	0.09787081	0.5908697	0.5093766	0.119784854	0.9619844	0.20775087	0.4193201	0.33871838	0.58147	0.98300606	0.40638202	0.24452929	0.0	0.07935484	0.62398195	0.8823422	0.64093906	0.94893694	0.0	0.7408292	0.4780898	0.50885147	0.13619079	0.43844393	0.11086642	1.3045819	0.0	0.34678906	0.2809972	1.06409	1.1729641	0.64373434	0.4620031	0.702037	0.29775387	0.0	0.09972652	0.6727601	0.79528904	0.33363655	0.30122185	0.69191635	0.0	0.6948131	0.44011265	0.6809418	0.6201523	0.5487428	0.71575195	0.54872215	0.0	0.48605832	0.7943373	0.48988605	0.08171721	0.66643894	0.0	0.6768496	0.54641914	0.8487862	0.054146342	0.4081576	0.0	0.0	0.53075504	0.11688015	0.33281627	0.7112242	0.0	0.10981171	1.2314497	0.7667835	0.1329579	0.12318531	0.0	0.68785936	0.24314664	0.75448394	0.33129266	1.540912	0.30496988	0.0	0.0	0.7158071	0.46601796	0.29469398	0.6877034	0.21099666	0.7458201	1.1494516	0.5430189	0.6065909	0.0	0.7387027	0.23701023	0.23310213	0.36083472	0.58773726	0.67450964	0.09389578	0.0	0.005758591	0.8859858	0.0	0.712418	0.3039528	0.3504145	0.69801867	0.40998077	0.63058376	0.23934259	0.9239673	0.4917084	0.079576634	0.35027945	0.611605	0.52260685	0.0	0.43089566	0.21924752	0.8010287	1.1281911	0.5340887	0.7323402	0.5952775	0.13280642	0.84484476	0.49694914	0.8384799	0.43706676	0.22408587	0.76749843	0.60200197	0.54149693	0.24774727	0.12037101	0.7141161
2.0161703	1.9104466	0.0	0.96423936	1.477579	1.385769	0.0	0.91551614	0.3167868	1.6383079	1.8891497	0.14665365	0.0	0.17537296	0.037567917	1.51526	0.84692836	1.2958513	0.0	1.7627255	0.0	0.65343064	1.9740801	0.821567	0.92615104	1.9272112	1.523253	1.6024224	1.0334973	1.0127664	0.72186446	0.9161812	0.14289807	0.65293413	1.3667517	0.019223943	1.6182644	2.0862815	0.0	1.284876	1.8669832	1.6650685	0.25227982	1.1472491	1.7393943	0.0	0.023712859	2.1509197	1.650144	0.66375583	0.0	0.24218771	0.0	0.059321787	1.3011682	0.9848557	1.9118888	1.2482264	2.2645607	0.82523346	0.0	0.24216321	0.7536411	0.1250745	1.8118302	0.79076385	0.21841852	1.3212796	0.3260669	0.32313064	0.66723156	1.170739	1.9681382	1.7347397	1.8427866	0.0	0.26883328	1.5815609	1.7496207	1.2857318	2.1531084	0.0	1.5793238	0.91898084	1.2474005	1.3473678	1.1686666	0.13878073	2.570613	0.0	1.5300298	0.86694235	2.09198	2.343377	1.2976274	0.8986961	2.3083546	2.2576761	0.0	0.12775685	0.5489036	2.1851962	0.12651454	1.2937753	0.65902823	0.0	1.3828642	0.30940798	1.3558692	1.6594118	0.5546125	1.4143922	1.4494991	0.038215984	0.32763603	1.9382098	1.421334	0.05626379	1.347062	0.1304243	1.361308	1.0861874	1.8081027	0.01898516	0.54771143	0.0	0.0	0.87462646	0.07532888	0.52985966	1.8175569	0.0	0.07416852	0.3467906	2.6268525	0.0051282533	0.22393695	0.0	1.5104444	0.106898114	1.491218	0.08950554	0.7026082	0.6662017	0.14320032	0.0	1.5766048	0.89118385	0.52613604	0.49709707	0.73593587	1.5417482	2.2759337	1.1415471	1.2857722	0.0	2.1759493	0.17384917	0.062079646	0.34849006	1.1741847	2.0283465	0.105915084	0.0	0.014917674	1.7489822	0.0	1.8244224	0.10502291	0.46987027	1.3813413	0.89207286	1.2463967	0.055207804	1.55083	0.9791478	0.5246375	0.35855347	1.0337144	1.0405484	0.0	0.45982185	0.14392716	1.5862542	0.58087224	1.2771164	2.1096957	2.2409961	0.29022032	1.8453249	1.4308711	1.6712917	2.228339	0.96441066	1.9919832	1.2286118	1.5984714	0.56994236	0.28840974	0.9042597
